what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395876753121
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395876754063
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395876755159
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395876756303
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395876757639
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395876758879
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395876760936
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395876762063
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395876763180
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395876764231
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395876765352
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395876766711
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395876768065
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395876769335
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395876771360
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395876772831
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395876773975
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395876774983
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395876776169
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395876777247
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395876778298
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395876779535
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395876780640
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395876782143
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395876783353
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395876784655
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395876787689
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395876788791
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395876789856
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395876791543
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395876793232
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395876794302
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395876795619
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395876796495
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395876799048
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395876799998
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395876801234
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395876802359
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395876803552
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395876805046
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395876807150
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395876808270
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395876830848
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395876849014
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395876850280
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395876851406
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395876852831
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395876855278
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395876883954
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395876887461
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395876889319
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395876890558
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395877229941
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395877233341
closed,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1395877234849
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201009141542,"org.eclipse.cdt.debug.mi.ui",1395877235115
stopped,bundle,com.altera.debug.cdi.gdb.plugin,12.0.0.178,"com.altera.debug.cdi.gdb.plugin",1395877235117
stopped,bundle,com.altera.sbtgui.launch,12.0.0.178,"com.altera.sbtgui.launch",1395877236117
stopped,bundle,org.eclipse.cdt.debug.mi.core,7.0.1.201009141542,"org.eclipse.cdt.debug.mi.core",1395877236118
stopped,bundle,org.eclipse.cdt.debug.ui.memory.memorybrowser,1.2.0.201009141542,"org.eclipse.cdt.debug.ui.memory.memorybrowser",1395877236119
